state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct
Mizoram,Saitual,38956.0,7762.0,79.54102063866927,3.0,38184.0,28.0,5.0,1.0,0.0,1.0,88.25,8.25,87.05000000000001,87.15,77.1,95.85,96.65,99.19999999999999,52.65,34.9,71.87596262449944,12.83499332580347,2.566998665160694,2.566998665160694,0.007700995995482083,98.01827703049595
Mizoram,Serchhip,67517.0,13183.0,84.04253743501636,32.0,65439.0,24.0,4.0,0.0,0.0,1.0,97.8,5.6,96.2,96.8,84.7,98.2,97.7,99.3,58.8,32.1,35.546603077743384,5.9244338462905635,0.0,1.4811084615726409,0.04739547077032451,96.92225661685205
Nagaland,Dimapur,379097.0,78676.0,73.39599099966499,0.0,224259.0,53.0,12.0,2.0,0.0,1.0,94.5,29.7,73.7,80.7,55.9,81.1,92.4,99.8,5.7,34.7,13.98059071952561,3.1654167666850435,0.5275694611141739,0.26378473055708695,0.0,59.15609989000177
Nagaland,Kiphire,74004.0,14771.0,55.71590724825685,0.0,71429.0,22.0,4.0,1.0,0.0,1.0,74.4,0.6,34.8,46.7,42.8,83.1,90.9,97.9,8.8,31.4,29.72812280417275,5.405113237122317,1.3512783092805793,1.3512783092805793,0.0,96.5204583536025
Nagaland,Kohima,267702.0,54320.0,73.69537769609491,0.0,224468.0,41.0,16.0,3.0,0.0,1.0,95.1,16.8,66.9,78.9,82.8,87.4,89.9,99.5,26.7,14.9,15.315537425943774,5.976795093051228,1.1206490799471054,0.37354969331570176,0.0,83.84995255918895
Nagaland,Longleng,50484.0,11985.0,59.14547183265986,0.0,48615.0,10.0,3.0,0.0,0.0,1.0,74.0,3.0,38.7,44.6,53.0,86.6,76.3,99.1,38.3,34.6,19.80825608113462,5.9424768243403845,0.0,1.9808256081134616,0.0,96.29783693843595
Nagaland,Mokokchung,194622.0,42690.0,81.95065306080505,0.0,178431.0,55.0,17.0,3.0,0.0,1.0,84.5,26.7,51.5,61.7,92.0,96.7,97.4,97.7,22.3,25.0,28.25990895171152,8.734880948710835,1.5414495791842648,0.513816526394755,0.0,91.68079662114252
Nagaland,Mon,250260.0,41978.0,47.80068728522337,0.0,238285.0,55.0,15.0,2.0,0.0,1.0,57.1,3.3,21.4,30.9,62.4,86.4,86.7,96.4,39.3,30.2,21.9771437704787,5.993766482857827,0.7991688643810436,0.3995844321905218,0.0,95.21497642451851
Nagaland,Noklak,55606.0,10421.0,54.12725245477107,0.0,54225.0,47.0,13.0,2.0,0.0,1.0,75.3,5.1,38.7,50.7,55.9,88.5,90.9,99.1,22.0,30.2,24.046698688853755,7.81517707387747,1.2023349344426877,0.6119276946236033,0.0,97.5164550588066
Nagaland,Peren,95219.0,18475.0,65.32729812327372,0.0,84242.0,18.0,8.0,1.0,0.0,1.0,77.7,3.6,43.5,52.5,63.3,89.4,92.5,98.2,5.4,29.7,18.903790209937092,8.40168453774982,1.0502105672187274,1.0502105672187274,0.0,88.47183860364002
Nagaland,Phek,163418.0,36639.0,64.79885936677722,0.0,157146.0,48.0,23.0,3.0,0.0,1.0,54.6,3.6,32.2,50.7,54.6,90.1,98.1,99.4,24.9,30.0,29.372529341932957,14.074336976342876,1.8357830838708098,0.6119276946236033,0.0,96.16198949932077
Nagaland,Tuensang,140990.0,26321.0,61.9994325838712,0.0,136691.0,56.0,14.0,2.0,0.0,1.0,70.7,5.1,34.8,39.2,39.9,92.0,90.4,96.6,22.0,28.8,39.719129016242285,9.929782254060571,1.418540322008653,0.7092701610043265,0.0,96.95084757784241
Nagaland,Wokha,166343.0,31891.0,77.07447863751405,0.0,156621.0,40.0,13.0,2.0,0.0,1.0,83.7,6.0,43.6,63.5,42.8,88.5,83.4,99.7,20.6,30.9,24.046698688853755,7.81517707387747,1.2023349344426877,0.6011674672213438,0.0,94.1554498836741
Nagaland,Zunheboto,140757.0,27835.0,73.09121393607423,0.0,136561.0,47.0,13.0,2.0,0.0,1.0,75.3,13.6,35.0,40.5,60.7,88.9,91.0,99.4,18.1,31.1,33.390879316836816,9.235775130188907,1.4208884815675242,0.7104442407837621,0.0,97.01897596567134
Odisha,Anugul,1273821.0,297050.0,68.25574393890508,239552.0,179603.0,166.0,31.0,9.0,3.0,1.0,97.8,21.2,85.7,89.8,87.0,66.4,76.2,96.7,63.1,75.8,13.031658294218733,2.4336229344625346,0.7065356906504132,0.07850396562782369,18.80578197407642,14.099547738654017
Odisha,Balangir,1648594.0,414635.0,56.222757088767764,294581.0,347830.0,226.0,48.0,15.0,2.0,1.0,98.4,26.7,97.9,98.2,95.8,66.3,92.9,97.8,44.0,59.4,13.708651129386615,2.911571921285653,0.9098662254017665,0.06065774836011777,17.868620169671853,21.098584612099767
Odisha,Baleshwar,2300587.0,528514.0,69.83478564383786,476609.0,272980.0,275.0,73.0,17.0,1.0,1.0,98.2,24.0,97.6,93.5,94.1,70.9,98.5,97.1,40.6,61.8,11.953471005443394,3.1731032123540643,0.7389418439728643,0.04346716729252143,20.716843136121348,11.865667327512499
Odisha,Bargarh,1481255.0,370308.0,66.41550577044467,298780.0,281135.0,204.0,49.0,15.0,1.0,1.0,99.2,42.0,99.6,96.2,95.9,61.9,98.0,98.4,45.5,62.6,13.772105410614648,3.3080057113731263,1.0126548096040182,0.06751032064026788,20.170733600899236,18.97951399320171
Odisha,Bhadrak,1506337.0,306333.0,72.635804604149,334896.0,30428.0,178.0,54.0,7.0,0.0,1.0,99.3,34.9,96.1,97.2,83.7,62.0,100.0,97.8,44.9,64.0,11.816744858554229,3.584855181808586,0.4647034494937056,0.06638620707052936,22.232475203092005,2.0199995087420675
Odisha,Boudh,441162.0,106961.0,61.56740607758601,104934.0,55364.0,67.0,12.0,5.0,0.0,1.0,96.7,8.6,93.4,95.0,91.8,52.9,92.5,96.3,44.7,54.1,15.187164805672293,2.720089218926381,1.133370507885992,0.22667410157719842,23.785820174901737,12.549584959720011
Odisha,Cuttack,2616772.0,577569.0,76.64328416843348,497087.0,93861.0,332.0,73.0,22.0,2.0,0.0,99.6,28.4,98.9,98.9,90.4,60.2,92.3,98.2,42.3,64.5,12.687387361222147,2.7896966185819783,0.840730487791829,0.0,18.99619072658986,3.586900196119494
Odisha,Deogarh,311624.0,75223.0,63.336264215849866,52023.0,109693.0,42.0,8.0,4.0,0.0,1.0,96.9,6.4,91.2,90.8,100.0,69.9,86.2,95.3,57.5,72.2,13.477780915462223,2.567196364849947,1.2835981824249736,0.3208995456062434,16.694157061073604,35.20043385618566
Odisha,Dhenkanal,1195207.0,279816.0,69.56761464750457,235029.0,161895.0,167.0,38.0,10.0,2.0,1.0,98.4,30.7,94.8,93.2,88.6,58.2,63.4,96.3,55.2,65.9,13.972475060805367,3.179365582698227,0.8366751533416387,0.08366751533416387,19.664292461473202,13.54535239502446
Odisha,Gajapati,577817.0,128523.0,45.436011747664054,39175.0,313714.0,136.0,22.0,8.0,0.0,1.0,84.1,16.2,76.4,80.4,92.6,58.3,78.1,94.1,39.6,66.1,23.536863747518677,3.8074338415103743,1.3845213969128636,0.17306517461410795,6.779828215507679,54.292968188890256
Odisha,Ganjam,3529031.0,758267.0,62.62483950976912,688235.0,118928.0,460.0,101.0,28.0,4.0,0.0,98.7,22.1,93.0,92.4,88.5,72.9,89.6,99.3,51.9,56.7,13.034739564486681,2.861975426115554,0.7934189300122327,0.0,19.502095617748893,3.369990232446244
Odisha,Jagatsinghapur,1136971.0,261307.0,78.19258362790255,248152.0,7862.0,189.0,35.0,11.0,0.0,1.0,99.7,39.1,98.3,96.7,91.3,60.1,99.5,98.2,56.8,59.8,16.623115277346564,3.0783546809901043,0.9674828997397471,0.08795299088543156,21.82571059420161,0.6914864143412629
Odisha,Jajapur,1826963.0,407807.0,70.62638925911472,433387.0,151221.0,260.0,62.0,12.0,0.0,1.0,98.3,25.0,93.8,96.1,79.5,47.4,92.0,97.0,53.9,63.4,14.23126795671286,3.393610051216144,0.6568277518482859,0.05473564598735716,23.721717407522757,8.277179121854138
Odisha,Jharsuguda,579505.0,136061.0,70.03891252016807,104620.0,176758.0,66.0,20.0,6.0,0.0,1.0,99.7,34.7,98.6,96.8,97.6,70.0,88.4,98.1,37.7,67.8,11.389030293094969,3.4512213009378696,1.0353663902813608,0.17256106504689347,18.053338625205996,30.5015487355588
Odisha,Kalahandi,1576869.0,401251.0,50.86256372596583,286580.0,449456.0,242.0,46.0,18.0,1.0,1.0,91.9,13.7,92.8,92.2,91.3,64.4,96.5,97.2,48.6,64.2,15.346867748684259,2.9171732084275868,1.1415025598194906,0.06341680887886057,18.173989088503863,28.50306525145716
Odisha,Kandhamal,733110.0,172022.0,54.53288046814257,115544.0,392820.0,172.0,40.0,14.0,1.0,1.0,98.4,6.4,93.9,94.9,96.8,52.4,64.4,96.6,54.5,48.9,23.461690605775395,5.456207117622185,1.9096724911677647,0.13640517794055462,15.760799879963445,53.58268199860867
Odisha,Kendrapara,1437763.0,321436.0,75.64515153053736,308789.0,9484.0,202.0,41.0,12.0,1.0,1.0,99.7,22.9,96.7,94.6,82.8,57.3,99.7,99.5,50.0,58.8,15.187164805672293,3.350082255686318,0.9764639635974234,0.07850396562782369,21.4770445476758,0.6596358370607673
Odisha,Kendujhar,1801733.0,405272.0,58.41697965236803,209357.0,818878.0,351.0,67.0,17.0,2.0,1.0,97.7,15.1,80.4,79.9,86.0,47.6,92.9,91.1,43.3,69.2,19.48124389129799,3.71864199634463,0.9435360289232644,0.05550211934842732,11.6197572004287,45.449464487801464
Odisha,Khordha,2238751.0,491421.0,77.7058726048587,296363.0,114925.0,202.0,75.0,16.0,0.0,1.0,99.3,47.8,97.8,97.4,87.9,73.2,94.6,99.5,43.2,68.1,9.022888208648483,3.350082255686318,0.7146842145464145,0.04466776340915091,13.237872367226188,5.133442709796668
Odisha,Koraput,1379647.0,337677.0,41.17647485190052,196540.0,697583.0,307.0,51.0,16.0,0.0,0.0,97.4,10.4,82.1,86.3,98.0,39.4,89.5,96.2,54.6,58.2,22.25206882630122,3.69659775290346,1.15971694208736,0.0,14.245672987365609,50.562426475757924
Odisha,Malkangiri,614462.0,137927.0,39.96601905406681,138466.0,355123.0,158.0,27.0,6.0,2.0,1.0,91.4,8.4,90.7,93.8,94.8,41.4,94.7,95.8,47.0,71.9,25.713551041398816,4.3940878361884055,0.9764639635974234,0.1627439939329039,22.53450986391347,57.79413535743463
Odisha,Mayurbhanj,2519738.0,586253.0,54.34680113567363,184682.0,1479576.0,589.0,88.0,28.0,3.0,1.0,98.8,12.0,91.7,87.1,84.4,54.4,80.1,90.3,46.5,72.2,23.37544617734066,3.4924265935585366,1.111226643404989,0.03968666583589246,7.3294128199042925,58.71943829080642
Odisha,Nabarangpur,1220946.0,273423.0,38.52578246703786,177384.0,681173.0,289.0,41.0,10.0,1.0,1.0,91.6,7.5,87.6,87.5,94.8,44.1,99.1,97.4,48.4,69.3,23.670170507131356,3.358051871253929,0.8190370417692511,0.08190370417692511,14.528406661719684,55.79059188530861
Odisha,Nayagarh,962789.0,228315.0,71.49666230087797,136399.0,58691.0,166.0,38.0,12.0,1.0,1.0,98.7,25.8,98.3,98.4,96.1,67.1,82.9,98.3,49.3,62.5,17.241576295533083,3.946866862832874,1.2463790093156444,0.10386491744297038,14.167070874303716,6.095935869645374
Odisha,Nuapada,610382.0,152210.0,49.048464731921975,82159.0,206327.0,95.0,17.0,5.0,1.0,1.0,92.6,15.3,89.8,92.7,97.0,58.4,97.5,94.6,45.3,64.0,15.564023840807886,2.7851411083550954,0.8191591495162046,0.1638318299032409,13.46025931302037,33.80292996844599
Odisha,Puri,1697016.0,366892.0,76.05178737265884,324827.0,6129.0,241.0,52.0,17.0,0.0,1.0,99.6,22.6,97.7,94.9,95.8,67.3,98.5,99.5,61.5,63.3,14.201398218991452,3.064202105342554,1.0017583805927581,0.058926963564279886,19.141068793694345,0.3611633596854714
Odisha,Rayagada,967204.0,225976.0,42.119552855447246,139497.0,541435.0,235.0,39.0,11.0,1.0,1.0,86.3,13.2,68.9,72.1,92.7,50.5,91.3,96.6,45.5,69.1,24.296839136314574,4.032241388579865,1.1372988531891928,0.10339080483538116,14.422707102121166,55.9794004160446
Odisha,Sambalpur,1042725.0,249967.0,67.5904001534441,191893.0,356067.0,167.0,36.0,11.0,2.0,0.0,99.9,36.7,99.5,97.6,98.0,62.4,93.0,98.8,49.3,66.7,16.01572802033134,3.4524922678558587,1.0549281929559569,0.0,18.403030520990672,34.14773789829533
Odisha,Sonepur,610183.0,151136.0,65.2953294339567,156219.0,57192.0,89.0,20.0,5.0,1.0,1.0,99.1,13.3,96.1,95.0,98.0,66.7,94.2,98.7,45.8,58.8,14.585788197966838,3.277705213026256,0.819426303256564,0.16388526065131281,25.601991533687436,9.372925827169881
Odisha,Sundargarh,2057578.0,471004.0,63.97964014000927,190051.0,1050655.0,390.0,69.0,21.0,1.0,2.0,99.0,26.1,91.3,88.2,82.0,65.5,91.5,97.1,39.3,69.8,18.95432396730525,3.353457317292467,1.0206174443933596,0.09720166137079615,9.23663647259059,51.062705763766914
Puducherry,Karaikal,200222.0,49705.0,77.3721169501853,35348.0,0.0,17.0,11.0,1.0,1.0,1.0,100.0,66.7,99.6,99.6,88.9,84.3,99.9,99.6,26.9,54.4,8.490575461238025,5.49390176903637,0.4994456153669427,0.4994456153669427,17.65440361199069,0.0
Puducherry,Mahe,41816.0,7420.0,87.21541993495313,144.0,0.0,4.0,1.0,1.0,0.0,1.0,100.0,52.8,100.0,100.0,95.3,99.8,98.0,99.7,23.6,38.4,9.565716472163766,2.3914291180409415,2.3914291180409415,2.3914291180409415,0.34436579299789555,0.0
Puducherry,Pondicherry,950289.0,231513.0,76.46610662651047,152406.0,0.0,56.0,27.0,2.0,2.0,2.0,100.0,28.4,99.5,100.0,80.1,84.6,100.0,100.0,31.3,56.8,5.8929441464649175,2.8412409277598707,0.21046229094517563,0.21046229094517563,16.03785795689522,0.0
Puducherry,Yanam,55626.0,13812.0,70.60367454068242,8427.0,0.0,4.0,0.0,0.0,0.0,1.0,100.0,49.8,100.0,99.0,79.7,84.1,100.0,99.8,29.2,43.1,7.1908819616725985,0.0,0.0,1.7977204904181496,15.149390572753749,0.0
Punjab,Amritsar,2490656.0,488898.0,67.6436248120977,770864.0,0.0,179.0,44.0,8.0,2.0,1.0,98.8,37.7,95.9,98.8,65.8,86.0,99.6,99.9,26.2,52.1,7.186861613968368,1.7666028548302133,0.32120051906003877,0.040150064882504846,30.950239615587215,0.0
Punjab,Barnala,595527.0,115798.0,60.42228144147956,192001.0,0.0,71.0,12.0,4.0,1.0,1.0,99.4,28.9,96.7,95.3,68.5,90.7,99.8,99.8,20.7,55.2,11.922213434487437,2.015021988927454,0.6716739963091514,0.16791849907728784,32.24051974133834,0.0
Punjab,Bathinda,1388525.0,273902.0,60.84643776669487,450473.0,0.0,136.0,24.0,9.0,3.0,1.0,96.9,35.3,93.1,93.2,66.5,88.4,99.1,100.0,20.1,59.7,9.7945661763382,1.7284528546479176,0.6481698204929691,0.07201886894366324,32.44255594965881,0.0
Punjab,Faridkot,617508.0,120893.0,61.745758759400694,240328.0,0.0,62.0,11.0,3.0,1.0,1.0,97.6,33.5,94.3,97.7,70.8,87.5,92.5,99.0,20.4,63.2,10.040355752476081,1.7813534399554336,0.48582366544239103,0.16194122181413034,38.91900995614632,0.0
Punjab,Fatehgarh Sahib,599639.0,118002.0,70.98937860946336,192305.0,0.0,73.0,15.0,5.0,1.0,1.0,97.1,36.1,96.6,98.5,83.6,87.6,99.7,99.6,35.1,65.1,12.17399135146313,2.501505072218451,0.8338350240728171,0.16676700481456344,32.07012886086462,0.0
Punjab,Fazilka,1063737.0,203714.0,60.41831768566854,453829.0,0.0,109.0,22.0,6.0,1.0,1.0,96.9,31.5,91.7,93.7,60.5,81.8,97.3,99.8,20.6,66.9,10.246893734071486,2.0681803866933275,0.5640491963709074,0.09400819939515125,42.6636471233021,0.0
Punjab,Ferozepur,965053.0,182231.0,60.58630976744283,401781.0,0.0,122.0,19.0,4.0,1.0,1.0,95.7,38.3,95.5,97.5,74.5,84.8,95.6,99.6,21.0,61.5,12.641792730554695,1.9688037859060592,0.41448500755917034,0.10362125188979258,41.633050205532754,0.0
Punjab,Gurdaspur,1621725.0,309107.0,69.27401378162142,373544.0,0.0,222.0,33.0,13.0,1.0,1.0,98.9,56.4,92.4,92.7,80.0,85.4,97.6,99.1,23.5,55.2,13.689127318133469,2.0348702770198397,0.8016155636744824,0.06166273566726788,23.033744932093914,0.0
Punjab,Hoshiarpur,1586625.0,336994.0,75.61326715512487,557504.0,0.0,244.0,33.0,12.0,3.0,1.0,99.7,43.5,98.3,98.3,92.9,89.7,99.9,99.9,27.7,54.1,15.378555109115261,2.0798865516426375,0.7563223824155045,0.06302686520129205,35.13772945718112,0.0
Punjab,Jalandhar,2193526.0,461620.0,73.96775784741098,854440.0,0.0,198.0,37.0,14.0,2.0,1.0,99.5,45.4,92.3,93.3,91.3,88.2,99.9,99.6,25.9,57.0,9.026562712272387,1.6867819209801935,0.6382418079384515,0.04558870056703226,38.95280931249504,0.0
Punjab,Kapurthala,815168.0,167989.0,70.72983728507498,276707.0,0.0,88.0,14.0,5.0,3.0,1.0,99.2,46.9,95.0,93.5,65.7,87.7,99.4,99.8,20.7,54.5,10.795320719164637,1.717437387139829,0.6133704954070818,0.12267409908141635,33.94478193452147,0.0
Punjab,Ludhiana,3498739.0,716826.0,73.17564985556224,923358.0,0.0,265.0,47.0,16.0,4.0,1.0,97.3,37.3,90.1,92.4,73.2,84.6,99.9,99.7,25.2,64.3,7.574157432149126,1.3433411294755053,0.4573076185448529,0.028581726159053307,26.39116550277114,0.0
Punjab,Malerkotla,430013.0,82784.0,64.59083795141078,92453.0,0.0,115.5,19.5,5.5,2.0,1.0,99.05000000000001,37.2,95.25,95.7,75.6,87.55,99.25,99.7,23.799999999999997,59.6,11.615860702182115,1.9999144074957598,0.5968587879459382,0.10202100744337492,21.50004767297733,0.0
Punjab,Mansa,769751.0,149630.0,55.025586196055606,258878.0,0.0,103.0,15.0,4.0,2.0,1.0,99.2,24.8,88.8,93.5,79.1,85.4,99.3,99.5,18.4,60.4,13.380950463201735,1.948682106291515,0.5196485616777373,0.12991214041943433,33.63139508750233,0.0
Punjab,Moga,995810.0,193271.0,63.05660718410139,363421.0,0.0,122.0,23.0,6.0,0.0,1.0,98.5,35.6,93.0,95.3,80.6,87.8,99.2,99.9,23.7,54.4,12.251333085628785,2.3096775489300168,0.6025245779817435,0.10042076299695725,36.4950141091172,0.0
Punjab,Pathankot,676598.0,134559.0,75.56702798412056,207032.0,0.0,69.0,11.0,4.0,0.0,1.0,99.2,56.3,94.8,95.0,77.4,79.2,98.6,99.9,27.0,55.0,10.19807921394979,1.6257807442528651,0.5911929979101328,0.1477982494775332,30.59896718583265,0.0
Punjab,Patiala,1933566.0,379313.0,66.85481643760802,475683.0,0.0,185.0,40.0,10.0,3.0,1.0,99.9,38.6,97.3,97.3,74.7,88.1,99.1,99.7,33.8,65.3,9.567814080305508,2.068716557903894,0.5171791394759735,0.05171791394759734,24.601332460334945,0.0
Punjab,Rupnagar,684627.0,135635.0,73.43137211941685,180905.0,0.0,85.0,14.0,4.0,2.0,1.0,99.7,37.1,97.8,98.7,76.5,84.0,98.5,99.8,37.8,64.5,12.415519691744555,2.044909125699103,0.5842597501997437,0.14606493754993594,26.423877527471163,0.0
Punjab,S.A.S Nagar,957272.0,198489.0,74.27742585179551,206095.0,0.0,76.0,19.0,5.0,2.0,1.0,97.8,35.6,97.4,97.9,71.1,87.6,99.9,99.6,31.0,59.5,7.939227304256262,1.9848068260640654,0.522317585806333,0.1044635171612666,21.52940856935124,0.0
Punjab,Sangrur,1225156.0,236086.0,59.121287411562285,369156.0,0.0,192.0,33.0,8.0,4.0,1.0,99.9,39.9,94.7,97.7,89.6,92.4,99.7,99.6,18.7,52.6,15.671473673556674,2.6935345376425532,0.652978069731528,0.081622258716441,30.131346538726493,0.0
Punjab,Shahid Bhagat Singh Nagar,612310.0,129500.0,71.6073557511718,260284.0,0.0,95.0,18.0,4.0,1.0,1.0,99.9,49.5,99.3,100.0,100.0,91.3,99.7,100.0,23.3,49.8,15.515016903202625,2.939687413238392,0.6532638696085317,0.16331596740213292,42.50853325929676,0.0
Punjab,Sri Muktsar Sahib,901896.0,174360.0,58.19384940170485,381554.0,0.0,102.0,20.0,5.0,3.0,1.0,99.2,29.5,96.4,96.0,57.6,82.9,97.8,99.5,23.9,61.0,11.309507969876794,2.217550582328783,0.5543876455821958,0.11087752911643914,42.30576474449382,0.0
Punjab,Tarn Taran,1119911.0,203470.0,59.49499558447056,377584.0,0.0,153.0,18.0,11.0,2.0,1.0,97.5,31.4,96.0,95.4,81.8,82.0,95.6,99.7,25.0,61.7,13.661799910885774,1.6072705777512677,0.9822209086257748,0.08929280987507042,33.7155363238686,0.0
Rajasthan,Ajmer,2583052.0,494832.0,59.10345591184382,478027.0,63482.0,370.0,84.0,25.0,2.0,2.0,99.3,19.1,95.1,97.9,78.9,77.5,98.1,99.9,88.7,52.7,14.324140590278478,3.251967052928087,0.9678473371809782,0.07742778697447826,18.506286362024458,2.4576353863569143
Rajasthan,Alwar,3647548.0,635073.0,59.3347092348065,647872.0,288432.0,699.0,130.0,40.0,1.0,1.0,95.6,10.1,91.3,90.8,59.4,66.0,97.6,97.8,80.8,53.2,19.1635586426827,3.5640380880525764,1.0966271040161775,0.027415677600404434,17.761849878329222,7.907558721639853
Rajasthan,Banswara,1797485.0,367797.0,46.13907765572453,80091.0,1372999.0,455.0,58.0,22.0,0.0,1.0,99.1,5.0,97.7,97.5,83.0,40.8,95.6,93.1,84.2,52.8,25.313145867698477,3.2267306820362895,1.2239323276689376,0.05563328762131534,4.455725638878767,76.38444827077834
Rajasthan,Baran,1224422.0,241765.0,56.689768723528324,221483.0,277113.0,263.0,52.0,14.0,0.0,1.0,99.5,7.5,97.3,97.8,89.3,59.0,96.1,98.3,89.5,60.1,21.47952258290034,4.246901803463185,1.1433966393939345,0.08167118852813818,18.088779848777627,22.632148066597953
Rajasthan,Barmer,2603751.0,451629.0,45.63884949060029,436414.0,176257.0,729.0,105.0,26.0,1.0,1.0,95.8,4.2,93.3,94.3,92.9,83.6,99.9,95.5,97.8,49.4,27.99806893977189,4.032643674452741,0.9985593860549645,0.03840613023288325,16.76097291945351,6.769349296457302
Rajasthan,Bharatpur,2548462.0,425414.0,58.108341423179944,557305.0,54090.0,396.0,73.0,22.0,1.0,1.0,97.2,10.8,92.1,90.8,64.1,62.7,93.9,98.3,84.8,60.8,15.538783784101941,2.8644727682814186,0.8632657657834412,0.03923935299015641,21.86828761817912,2.1224566032375605
Rajasthan,Bhilwara,2378203.0,492454.0,51.95675053811638,402097.0,228465.0,524.0,82.0,27.0,1.0,0.0,99.8,11.1,95.0,96.0,83.2,62.3,93.1,99.3,89.1,50.4,22.033442897851867,3.4479815221829258,1.135310989011451,0.0,16.907597879575462,9.606623152018562
Rajasthan,Bikaner,2364230.0,385009.0,54.097993850006134,493697.0,7779.0,421.0,70.0,18.0,0.0,0.0,98.5,14.4,90.0,92.7,75.6,79.8,94.9,96.1,87.4,58.9,17.80706614838658,2.960794846525084,0.7613472462493074,0.0,20.88193619064135,0.32902890158740905
Rajasthan,Bundi,1110906.0,220768.0,52.66368171564471,210788.0,228549.0,206.0,32.0,14.0,0.0,1.0,99.8,7.3,95.3,95.1,75.7,56.3,95.7,98.4,87.7,55.9,18.543423115907196,2.880531746160341,1.2602326389451493,0.09001661706751066,18.974422678426436,20.573207814162494
Rajasthan,Chittorgarh,1544338.0,329119.0,53.215358295917085,250224.0,201546.0,383.0,52.0,24.0,1.0,1.0,99.1,9.7,96.8,97.3,87.8,63.8,97.6,99.0,90.6,45.1,24.8002704071259,3.367138540915266,1.554063941960892,0.06475266424837049,16.202670658884262,13.050640468602081
Rajasthan,Churu,2066178.0,353631.0,56.50447347711571,456885.0,12062.0,436.0,99.0,16.0,2.0,1.0,97.9,4.0,87.8,89.9,74.3,80.2,98.2,96.6,81.9,52.9,21.101763739619724,4.791455528032919,0.7743766509952192,0.0483985406872012,22.11256726187192,0.5837831977690209
Rajasthan,Dausa,1634409.0,292502.0,57.39389589753849,354337.0,433344.0,389.5,63.0,17.0,1.0,1.0,99.6,3.9,98.2,96.1,92.1,59.4,99.4,99.0,91.2,60.3,21.380355539434426,3.4144249322039713,0.9953363965606107,0.052736591992139786,21.6798243279375,26.51380407229769
Rajasthan,Dholpur,1206516.0,203754.0,56.617400846735556,245695.0,58594.0,233.0,34.0,7.0,1.0,1.0,98.1,4.7,94.4,94.2,85.9,57.5,94.8,97.5,89.0,68.5,19.311803573263845,2.8180314227080285,0.5801829399693,0.08288327713847143,20.36400677653674,4.856462740651595
Rajasthan,Dungarpur,1388552.0,282029.0,49.086458411352254,52267.0,983437.0,347.0,60.0,16.0,1.0,1.0,95.7,6.1,94.1,95.5,83.3,59.9,94.1,99.4,97.5,72.6,24.99006158933911,4.321048113430393,1.1522794969147716,0.07201746855717323,3.764137029077773,70.82464322546078
Rajasthan,Ganganagar,1968875.0,387446.0,60.600241254523525,720361.0,13477.0,419.0,64.0,18.0,0.0,1.0,98.6,10.5,97.7,98.2,89.7,83.4,94.4,96.9,85.3,59.0,21.28118849596851,3.2505872643006795,0.914227668084566,0.050790426004698117,36.587442067170336,0.6845025712653166
Rajasthan,Hanumangarh,1774692.0,336192.0,58.271294399253506,494189.0,14289.0,360.0,60.0,16.0,0.0,1.0,98.7,9.3,94.9,96.9,83.3,83.8,97.8,99.0,89.0,60.3,20.285210053350102,3.380868342225017,0.9015648912600045,0.05634780570375028,27.846465752930648,0.8051537957008877
Rajasthan,Jaipur,6502865.0,1154305.0,64.88666149458739,985543.0,523445.0,621.0,181.0,37.0,1.0,1.0,99.8,29.0,97.3,98.0,89.3,79.6,99.9,99.5,81.5,54.1,9.549636967705773,2.7833885525841304,0.5689799803625017,0.015377837307094641,15.155519913145977,8.049452049212155
Rajasthan,Jaisalmer,669919.0,117171.0,46.07318198170226,99134.0,42429.0,156.0,25.0,10.0,0.0,1.0,95.4,2.0,90.0,93.6,72.0,75.7,95.2,97.3,93.7,44.4,23.286397310719654,3.7317944408204577,1.492717776328183,0.1492717776328183,14.797908403851809,6.333452253182847
Rajasthan,Jalore,1828730.0,326134.0,45.36383173021715,357196.0,178719.0,409.0,69.0,12.0,0.0,1.0,97.7,6.1,95.5,94.8,78.0,77.4,98.3,98.4,96.6,59.9,22.365248013648817,3.773110300591121,0.6561930957549775,0.054682757979581456,19.53246241927458,9.77284782335282
Rajasthan,Jhalawar,1411129.0,283295.0,52.42554011716859,243582.0,182229.0,323.0,44.0,14.0,1.0,0.0,99.9,15.2,98.3,98.5,81.5,62.1,92.4,99.3,93.6,51.5,22.889473605885783,3.118070707922522,0.9921134070662568,0.0,17.261497708572357,12.91370243259121
Rajasthan,Jhunjhunu,2137045.0,384197.0,64.12405915645202,360709.0,41629.0,598.0,115.0,27.0,1.0,1.0,99.9,15.3,97.1,98.6,88.7,79.0,98.4,99.0,86.1,55.4,27.98256470968089,5.381262444169402,1.2634268347180335,0.046793586471038276,16.878867782381747,1.9479702112028527
