state,district,population,households,literacy_rate_pct,sc_population,st_population,sub_centres,phcs,chcs,sub_divisional_hospitals,district_hospitals,institutional_delivery_pct_hmis,csection_rate_pct,institutional_births_pct,skilled_birth_attendance_pct,child_immunization_pct,sanitation_pct,drinking_water_pct,electricity_pct,health_insurance_pct,women_anaemia_pct,sub_centres_per_lakh,phcs_per_lakh,chcs_per_lakh,district_hospitals_per_lakh,sc_population_pct,st_population_pct,sub_centres_per_lakh_scaled,phcs_per_lakh_scaled,chcs_per_lakh_scaled,district_hospitals_per_lakh_scaled,institutional_delivery_pct_hmis_scaled,csection_rate_pct_scaled,institutional_births_pct_scaled,skilled_birth_attendance_pct_scaled,child_immunization_pct_scaled,sanitation_pct_scaled,drinking_water_pct_scaled,electricity_pct_scaled,health_insurance_pct_scaled,literacy_rate_pct_scaled,women_anaemia_pct_scaled,healthcare_access_score,coverage_tier
Telangana,Siddipet,1012065.0,238049.0,55.29022345402716,187508.0,25010.0,193.0,34.0,3.0,1.0,0.0,99.9,66.7,99.7,90.5,63.1,84.1,97.2,99.5,60.9,56.7,19.06992139832916,3.3594680183585046,0.2964236486786916,0.0,18.527268505481366,2.4711851511513587,0.16720083306023936,0.0662739053321674,0.015685998428954663,0.0,0.9986130374479889,0.8905206942590119,0.9961832061068703,0.8625180897250364,0.631,0.7765205091937765,0.9523809523809526,0.9841772151898733,0.6180124223602484,0.4422167857067392,0.46819338422391854,0.5912998022277184,Well Covered
Telangana,Suryapet,1099560.0,285691.0,57.68789333915384,208326.0,141271.0,171.0,27.0,2.0,1.0,0.0,100.0,55.3,95.9,94.2,70.4,77.9,99.8,99.4,63.1,57.5,15.551675215540762,2.455527665611699,0.1818909381934592,0.0,18.94630579504529,12.847957364764088,0.13635363236203574,0.04844142202335479,0.009625213721852379,0.0,1.0,0.7383177570093457,0.9478371501272267,0.9160636758321277,0.7040000000000001,0.6888260254596889,0.9965986394557822,0.9810126582278484,0.6407867494824017,0.4822015538131709,0.4580152671755725,0.5832053163126939,Well Covered
Telangana,Vikarabad,927140.0,194956.0,50.73386974998382,179730.0,94623.0,154.0,25.0,4.0,0.0,1.0,99.9,27.2,95.0,86.7,86.2,66.7,99.7,99.1,59.6,61.0,16.61022067864616,2.696464395884117,0.4314343033414587,0.1078585758353646,19.38542183489009,10.205902021269711,0.14563472375021874,0.05319450136980391,0.022830424747071643,0.015359061198955918,0.9986130374479889,0.363150867823765,0.9363867684478373,0.8075253256150507,0.8620000000000001,0.5304101838755304,0.9948979591836735,0.971518987341772,0.6045548654244306,0.36623270324518337,0.4134860050890584,0.5390530276373561,Adequate
Telangana,Wanaparthy,577758.0,123544.0,48.693570664534285,93182.0,46062.0,102.0,15.0,2.0,1.0,0.0,100.0,43.7,99.0,96.6,87.0,75.9,99.4,99.2,70.1,58.7,17.654450479266405,2.596242717539177,0.3461656956718903,0.0,16.12820592704904,7.972542137019306,0.15479029859099025,0.051217378210254114,0.018318223200717257,0.0,1.0,0.5834445927903872,0.9872773536895674,0.9507959479015919,0.87,0.6605374823196607,0.989795918367347,0.9746835443037978,0.7132505175983436,0.33220763319466057,0.4427480916030534,0.5819377987846913,Well Covered
Telangana,Warangal,863774.0,219307.0,61.22585305878621,126381.0,108152.0,143.0,17.0,2.0,0.0,0.0,100.0,53.5,100.0,94.5,79.0,74.3,99.0,99.7,72.0,59.3,16.555256351777203,1.968107398463024,0.2315420468780028,0.0,14.631257713244436,12.52086772697488,0.14515280874652658,0.0388258387031793,0.012252626265666715,0.0,1.0,0.7142857142857142,1.0,0.9204052098408106,0.79,0.637906647807638,0.9829931972789117,0.990506329113924,0.732919254658385,0.5412023778369179,0.43511450381679384,0.5961043005569645,Well Covered
Telangana,Yadadri Bhuvanagiri,770833.0,188520.0,58.5034631366327,136108.0,43756.0,147.0,23.5,2.0,1.0,0.0,99.9,54.6,97.7,94.1,76.7,81.9,99.7,99.6,65.3,53.8,16.123044162866478,2.6429284529058537,0.2820099123296598,0.0,17.657261689626676,5.6764565087379495,0.14136326832131044,0.052138371054700226,0.014923259535704773,0.0,0.9986130374479889,0.7289719626168224,0.9707379134860052,0.914616497829233,0.767,0.7454031117397454,0.9948979591836735,0.9873417721518987,0.6635610766045548,0.49580241247561313,0.505089058524173,0.5986973133980948,Well Covered
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,343709.0,76458.0,64.94738281511395,6186.0,178564.0,71.0,10.0,2.0,1.0,1.0,99.6,31.7,96.3,98.1,100.0,63.1,94.8,99.7,58.8,64.4,20.65700927237867,2.9094379256871363,0.5818875851374273,0.2909437925687136,1.7997783008300627,51.95208737623979,0.18111606685371123,0.057395936678992975,0.030792036286509814,0.041430396061784815,0.9944521497919556,0.42323097463284376,0.9529262086513994,0.9725036179450073,1.0,0.4794908062234795,0.91156462585034,0.990506329113924,0.5962732919254657,0.6032645095886742,0.3702290076335877,0.5736783971491785,Well Covered
The Dadra And Nagar Haveli And Daman And Diu,Daman,191173.0,50376.0,78.64499693994445,4262.0,15240.0,20.0,3.0,1.0,0.0,1.0,100.0,33.1,97.4,96.9,78.3,67.1,96.0,99.5,32.9,60.8,10.461728382146012,1.5692592573219022,0.5230864191073007,0.5230864191073007,2.2293943182353155,7.971837027195263,0.09172610962612687,0.03095756199881782,0.02768042558311059,0.07448750608087962,1.0,0.4419225634178905,0.9669211195928755,0.9551374819102751,0.783,0.536067892503536,0.9319727891156462,0.9841772151898733,0.32815734989648027,0.8316929216024467,0.416030534351145,0.5599954313912736,Adequate
The Dadra And Nagar Haveli And Daman And Diu,Diu,52074.0,10580.0,73.08445673464685,1862.0,123.0,6.0,1.0,1.0,0.0,1.0,100.0,30.8,95.7,97.2,92.9,89.7,99.7,100.0,64.0,50.3,11.522064754003916,1.9203441256673195,1.9203441256673195,1.9203441256673195,3.575680761992549,0.2362023274570803,0.10102290330427212,0.03788358873910204,0.10161981027000039,0.2734570034950263,1.0,0.411214953271028,0.94529262086514,0.9594790159189583,0.929,0.8557284299858557,0.9948979591836735,1.0,0.650103519668737,0.7389625119515919,0.549618320610687,0.6365520424842716,Well Covered
Tripura,Dhalai,375894.0,84039.0,73.11954966027658,61688.0,208298.0,121.0,16.0,2.0,3.0,1.0,90.5,2.2,87.3,87.7,73.7,67.6,70.3,97.7,44.2,70.0,32.189925883360736,4.256519125072494,0.5320648906340617,0.2660324453170308,16.411009486717,55.41402629464689,0.282234116828444,0.08397048103986761,0.028155543850127963,0.037883020213145185,0.868238557558946,0.029372496662216287,0.8384223918575064,0.8219971056439943,0.737,0.543140028288543,0.4948979591836735,0.9272151898734178,0.4451345755693582,0.7395477395103083,0.2989821882951653,0.4784127596249809,Underserved
Tripura,Gomati,447586.0,103914.0,73.77263810753688,74431.0,194454.0,145.0,11.0,3.0,2.0,1.0,97.5,9.5,93.2,94.1,67.1,77.4,87.7,98.8,29.9,62.3,32.396008811714395,2.4576282546817816,0.6702622512768496,0.2234207504256165,16.629429874929063,43.44505860326284,0.28404100614804256,0.04848286139423484,0.03546860268194269,0.031815114860607785,0.9653259361997226,0.1268357810413885,0.9134860050890585,0.914616497829233,0.6709999999999999,0.6817538896746819,0.7908163265306123,0.962025316455696,0.29710144927536225,0.7504389761558039,0.3969465648854962,0.5246769552147923,Underserved
Tripura,Khowai,327564.0,77384.0,77.41723754747164,63062.0,139537.0,104.0,10.0,1.0,1.0,1.0,96.3,15.8,95.7,95.2,60.7,67.8,83.2,99.0,44.1,63.7,31.749520704350907,3.0528385292645104,0.305283852926451,0.305283852926451,19.251810333247853,42.59839298579819,0.2783727420867034,0.060224872086065626,0.016154858287235473,0.04347242065672662,0.9486823855755895,0.2109479305740988,0.94529262086514,0.9305354558610712,0.6070000000000001,0.545968882602546,0.7142857142857144,0.9683544303797467,0.4440993788819876,0.8112181786434405,0.3791348600508905,0.5269163153891304,Underserved
Tripura,North Tripura,417441.0,90294.0,74.90423796416738,60554.0,117106.0,99.0,15.0,3.0,1.0,1.0,75.9,7.6,85.4,86.7,69.6,74.1,75.6,96.2,28.7,69.3,23.715926322522225,3.5933221700791247,0.718664434015825,0.2395548113386083,14.50600204579809,28.053305736619063,0.20793597179002546,0.07088726311023592,0.03802992518703242,0.03411260513461782,0.6657420249653261,0.1014686248331108,0.8142493638676847,0.8075253256150507,0.696,0.635077793493635,0.5850340136054422,0.8797468354430382,0.2846790890269151,0.7693101135618825,0.3078880407124681,0.45984579935643105,Critical
Tripura,Sepahijala,479975.0,109633.0,74.24699203083493,82557.0,115811.0,142.0,15.0,4.0,2.0,0.0,93.5,3.2,87.7,87.2,70.3,75.4,97.4,99.0,31.6,69.4,29.584874212198557,3.125162768894213,0.8333767383717902,0.0,17.20027084743997,24.12854836189385,0.25939360267606537,0.06165164852336059,0.04410021355278921,0.0,0.9098474341192788,0.042723631508678236,0.8435114503816794,0.8147612156295225,0.703,0.6534653465346535,0.9557823129251701,0.9683544303797467,0.3146997929606625,0.7583495445543584,0.30661577608142476,0.5090837599884926,Underserved
Tripura,South Tripura,430751.0,104683.0,73.8196777256466,65737.0,152691.0,147.0,18.0,5.0,2.0,1.0,95.6,6.3,89.7,88.6,48.5,68.6,90.5,95.9,37.3,66.5,34.126444279873986,4.178748279168243,1.1607634108800675,0.2321526821760135,15.2610208682046,35.447625194137686,0.29921307979165074,0.0824362566772915,0.06142469779524598,0.033058541941864326,0.9389736477115118,0.08411214953271028,0.8689567430025447,0.8350217076700435,0.485,0.5572842998585572,0.83843537414966,0.8702531645569622,0.3737060041407867,0.7512234328625422,0.3435114503816793,0.49484070333820335,Underserved
Tripura,Unakoti,276506.0,62061.0,75.1235054573861,54414.0,62320.0,70.0,11.0,1.0,1.0,1.0,84.4,8.7,71.5,66.0,58.3,61.8,78.6,96.4,28.0,67.9,25.315906345612756,3.978213854310576,0.3616558049373251,0.3616558049373251,19.679138969859604,22.5383897636941,0.22196424108136698,0.07848021381091187,0.0191379210577709,0.05149978662307509,0.7836338418862692,0.11615487316421894,0.6374045801526718,0.507959479015919,0.583,0.46110325318246104,0.6360544217687074,0.8860759493670889,0.2774327122153209,0.7729667303146786,0.3256997455470737,0.42390451661250234,Critical
Tripura,West Tripura,918200.0,223548.0,81.83358745371379,192475.0,176596.0,171.0,20.0,3.0,0.0,1.0,99.3,54.8,95.3,96.9,88.4,80.2,98.5,99.8,28.1,67.3,18.62339359616641,2.178174689610107,0.326726203441516,0.1089087344805053,20.962208669135265,19.23284687431932,0.16328577651927684,0.042969941189283385,0.017289533870616425,0.015508603790023954,0.9902912621359223,0.7316421895861147,0.940203562340967,0.9551374819102751,0.8840000000000001,0.7213578500707213,0.9744897959183674,0.9936708860759493,0.2784679089026915,0.8848674862371855,0.33333333333333326,0.5951010407920486,Well Covered
Uttar Pradesh,Agra,4418797.0,710566.0,60.66153299189803,991325.0,7255.0,395.0,73.0,18.0,0.0,2.0,96.7,4.8,89.1,90.1,74.1,70.8,99.8,99.1,9.4,59.4,8.939084551745644,1.6520333475378026,0.4073506884339787,0.0452611876037754,22.43427340065633,0.1641849580326953,0.0783759068864721,0.032590487863552,0.021555980055205072,0.006445193114777617,0.9542302357836339,0.06408544726301735,0.861323155216285,0.8567293777134588,0.741,0.5884016973125884,0.9965986394557822,0.971518987341772,0.08488612836438925,0.5317914880591794,0.4338422391857506,0.48155833090772426,Underserved
Uttar Pradesh,Aligarh,3673889.0,611371.0,56.957817723943215,755254.0,629.0,333.0,53.0,13.0,0.0,4.0,89.1,9.3,82.6,85.5,70.1,69.4,100.0,95.3,17.6,56.5,9.06396464346092,1.442612991301588,0.3538484695645404,0.1088764521737047,20.557344002499804,0.017120822104315,0.07947082777950015,0.028459147785902073,0.01872477638818157,0.015504006789535549,0.8488210818307904,0.12416555407209613,0.7786259541984732,0.7901591895803186,0.701,0.5685997171145687,1.0,0.8512658227848102,0.1697722567287785,0.47002643981793674,0.470737913486005,0.4610221792237931,Critical
Uttar Pradesh,Ambedkar Nagar,2397888.0,368728.0,62.01036078415672,591125.0,746.0,272.0,28.0,10.0,0.0,1.0,93.0,2.5,92.2,87.9,75.1,63.6,100.0,94.2,23.0,52.7,11.343315450930152,1.167694237595751,0.4170336562841967,0.0417033656284196,24.65190200709958,0.031110710758801,0.09945566913698871,0.023035688072170178,0.022068378506418983,0.005938559265486951,0.9029126213592233,0.03337783711615487,0.9007633587786261,0.8248914616497831,0.751,0.4865629420084866,1.0,0.8164556962025316,0.22567287784679088,0.5542852295135516,0.5190839694656487,0.4777002859281241,Underserved
Uttar Pradesh,Amethi,1862913.0,317903.0,54.46266143400148,469425.0,306.0,213.0,30.0,13.0,0.0,0.0,97.9,1.3,90.8,91.4,75.9,60.9,98.7,92.3,20.9,46.1,11.433706243930876,1.610381161117025,0.697831836484044,0.0,25.198439218578645,0.0164258878433936,0.10024819552317617,0.0317687943559361,0.036927516207144406,0.0,0.970873786407767,0.017356475300400534,0.8829516539440203,0.8755426917510856,0.7590000000000001,0.4483734087694483,0.9778911564625852,0.7563291139240507,0.20393374741200826,0.4284159386136171,0.6030534351145037,0.4728443942523829,Underserved
Uttar Pradesh,Amroha,1840221.0,314401.0,53.42347468048675,318001.0,164.0,175.0,32.0,8.0,0.0,2.0,74.1,18.1,81.1,86.7,72.9,78.9,99.7,96.4,8.3,47.6,9.50972736426766,1.7389215751803724,0.4347303937950931,0.1086825984487732,17.280587494654178,0.0089119730727994,0.08337917625715123,0.034304575374370795,0.02300484561365184,0.015476402019105304,0.6407766990291262,0.24165554072096126,0.7595419847328244,0.8075253256150507,0.7290000000000001,0.702970297029703,0.9948979591836735,0.8860759493670889,0.07349896480331264,0.411085929334059,0.5839694656488549,0.4658108743152623,Critical
Uttar Pradesh,Auraiya,1379545.0,248197.0,67.47413096346983,391622.0,150.0,165.0,26.0,7.0,0.0,2.0,90.5,0.0,90.1,90.9,82.5,74.3,99.5,94.0,18.4,39.1,11.96046522585345,1.884679368922362,0.5074136762483282,0.1449753360709509,28.38776553138897,0.0108731502053213,0.10486670121912177,0.037180012250415895,0.026851063212870913,0.020644487856503406,0.868238557558946,0.0,0.8740458015267176,0.8683068017366138,0.8250000000000001,0.637906647807638,0.9914965986394557,0.8101265822784809,0.17805383022774326,0.6454018527659346,0.6921119592875318,0.5053487264245317,Underserved
Uttar Pradesh,Ayodhya,2470996.0,423375.0,58.71725409510983,555047.0,931.0,255.0,34.0,12.0,0.0,4.0,94.8,16.1,89.1,91.6,68.7,64.4,100.0,90.3,19.8,52.3,10.3197253253344,1.3759633767112531,0.4856341329569129,0.1618780443189709,22.462480716277973,0.0376771148152404,0.09048105838023751,0.027144317514071245,0.02569854423074744,0.023051433511021457,0.9278779472954231,0.21495327102803738,0.861323155216285,0.8784370477568741,0.687,0.49787835926449797,1.0,0.693037974683544,0.19254658385093168,0.4993676997367941,0.5241730279898219,0.47619802803055244,Underserved
Uttar Pradesh,Azamgarh,4613913.0,665232.0,60.077357332052,1171378.0,9327.0,493.0,75.0,19.0,0.0,4.0,91.3,3.2,93.2,89.8,64.5,72.8,100.0,96.5,9.0,54.3,10.685073602384788,1.625518296508842,0.4117979684489065,0.0866943091471382,25.38795161503912,0.2021494553538395,0.09368435088490931,0.03206741219437818,0.02179131899539501,0.012345269622552479,0.8793342579750347,0.042723631508678236,0.9134860050890585,0.8523878437047758,0.645,0.6166902404526166,1.0,0.8892405063291138,0.08074534161490683,0.5220494762679562,0.49872773536895676,0.4733515593338888,Underserved
Uttar Pradesh,Baghpat,1303048.0,209916.0,61.23872643218055,149060.0,14.0,200.0,24.0,7.0,0.0,1.0,93.1,3.2,80.9,82.3,83.9,87.0,99.9,98.5,12.5,53.3,15.348628753507162,1.8418354504208596,0.5372020063727506,0.0767431437675358,11.439333009988887,0.0010744040127455,0.13457336610436116,0.036334808848177504,0.028427387172230034,0.010928223672497097,0.9042995839112344,0.042723631508678236,0.7569974554707379,0.7438494934876991,0.8390000000000001,0.8175388967468175,0.9982993197278913,0.9525316455696204,0.11697722567287785,0.5414170607893598,0.5114503816793893,0.4956898986907715,Underserved
Uttar Pradesh,Bahraich,3487731.0,603754.0,40.09391779354543,509307.0,11159.0,320.0,56.0,14.0,0.0,2.0,84.6,3.3,67.7,70.7,51.8,44.2,100.0,77.8,10.1,48.8,9.175019518420427,1.605628415723575,0.4014071039308937,0.0573438719901276,14.602817705837978,0.3199501337689174,0.080444532244284,0.031675034571186825,0.02124146042226307,0.00816576737139417,0.7864077669902911,0.04405874499332443,0.5890585241730282,0.5759768451519538,0.518,0.21216407355021227,1.0,0.29746835443037956,0.09213250517598344,0.1887954278801111,0.5687022900763359,0.3342860884687164,Critical
Uttar Pradesh,Ballia,3239774.0,480268.0,60.6088572844896,494698.0,110114.0,272.0,45.0,10.0,0.0,2.0,82.8,1.4,90.0,93.1,62.2,61.7,99.8,89.1,10.6,52.2,10.50403301343981,1.6994063842776153,0.4182260331550296,0.083971643783554,15.269521886403188,3.39881732491217,0.09209702723228173,0.03352503944583665,0.022131476109481282,0.01195756207477809,0.7614424410540914,0.018691588785046728,0.8727735368956744,0.9001447178002895,0.622,0.4596888260254597,0.9965986394557822,0.6550632911392404,0.09730848861283643,0.5309130410475063,0.525445292620865,0.43998539788661123,Critical
Uttar Pradesh,Balrampur,2148665.0,323881.0,40.413791819571685,277212.0,24887.0,215.0,26.0,9.0,0.0,3.0,69.4,4.3,69.7,67.4,57.4,59.7,99.8,78.4,13.0,53.7,10.006213160264627,1.210053684497118,0.41886473694131,0.1396215789804367,12.901592384108271,1.158254078695376,0.08773225338627576,0.02387133406091689,0.022165274717091774,0.019882112846814185,0.5755894590846049,0.057409879839786376,0.6145038167938932,0.5282199710564401,0.574,0.4314002828854314,0.9965986394557822,0.31645569620253156,0.12215320910973085,0.19412981057944373,0.5063613231552162,0.33803153754493065,Critical
Uttar Pradesh,Banda,1799410.0,319963.0,55.73699156945888,387855.0,163.0,277.0,52.0,4.0,0.0,2.0,96.7,2.6,89.8,92.5,62.9,59.3,98.2,89.2,13.3,52.2,15.393934678589092,2.889836112948133,0.2222950856113948,0.1111475428056974,21.55456510745189,0.0090585247386643,0.13497059838749617,0.05700924191818429,0.011763300192840985,0.01582741009553131,0.9542302357836339,0.03471295060080107,0.8702290076335877,0.8914616497829235,0.629,0.4257425742574257,0.9693877551020409,0.6582278481012658,0.12525879917184266,0.44966731907820073,0.525445292620865,0.4501955988484426,Critical
Uttar Pradesh,Barabanki,3260699.0,579058.0,51.90476029832867,864559.0,610.0,350.0,57.0,19.0,0.0,3.0,94.3,10.6,76.0,73.3,64.4,62.4,98.8,74.8,14.6,55.3,10.733894787590025,1.7480914368360896,0.5826971456120298,0.0920048124650573,26.51452955332584,0.0187076452012283,0.09411240418763656,0.03448547382018396,0.03083487620292459,0.01310148529502416,0.9209431345353676,0.14152202937249664,0.6946564885496185,0.6136034732272071,0.644,0.4695898161244696,0.9795918367346939,0.20253164556962,0.13871635610766045,0.38575907230207634,0.48600508905852413,0.3899635454058336,Critical
Uttar Pradesh,Bareilly,4448359.0,756784.0,49.27118067584024,557150.0,3227.0,411.0,71.0,16.0,0.0,2.0,74.9,2.6,75.1,77.8,70.5,79.7,100.0,92.5,18.7,60.8,9.239362200757627,1.5960942001308798,0.359683200029494,0.0449604000036867,12.52484343102704,0.0725436054059485,0.08100867458464271,0.03148694833308193,0.01903353573756075,0.006402360960524986,0.6518723994452151,0.03471295060080107,0.6832061068702291,0.6787264833574531,0.705,0.7142857142857143,1.0,0.7626582278481013,0.18115942028985507,0.341840152876077,0.416030534351145,0.42049490063602674,Critical
Uttar Pradesh,Basti,2464464.0,382212.0,56.55521849781535,513959.0,3620.0,273.0,41.0,14.0,0.0,3.0,95.3,10.9,93.2,92.0,73.8,64.2,100.0,94.6,15.8,39.9,11.077459439456206,1.663647754643606,0.5680748430490362,0.1217303235105077,20.854798447045685,0.1468879237026793,0.09712470270749882,0.032819611079731734,0.030061100507047377,0.017334398067896294,0.9348127600554785,0.14552736982643524,0.9134860050890585,0.8842257597684517,0.738,0.49504950495049505,1.0,0.8291139240506329,0.15113871635610768,0.46331248941283293,0.6819338422391857,0.49426267894072345,Underserved
Uttar Pradesh,Bhadohi,1578213.0,222403.0,57.669402038888286,353103.0,1873.0,161.0,17.0,6.0,0.0,2.0,99.0,3.1,90.3,92.3,62.2,68.8,96.7,96.5,18.8,43.8,10.201411343082334,1.0771676573440976,0.3801768202390932,0.1267256067463644,22.37359595948076,0.1186785307179702,0.08944370767584746,0.021249824960255684,0.020118006885002218,0.01804572640068229,0.986130374479889,0.04138851802403204,0.8765903307888041,0.8885672937771347,0.622,0.56011315417256,0.9438775510204083,0.8892405063291138,0.1821946169772257,0.4818931834417152,0.6323155216284987,0.48354455443741134,Underserved
Uttar Pradesh,Bijnor,3682713.0,633197.0,57.98423607813045,787444.0,3058.0,343.0,62.0,11.0,0.0,2.0,84.9,26.2,83.7,89.4,90.6,78.2,99.7,96.1,18.8,46.0,9.31378578781458,1.6835414543571543,0.2986928386762694,0.0543077888502308,21.38217124169057,0.0830366091520029,0.08166120405738318,0.03321206404083076,0.015806078290651487,0.007733429132272865,0.7905686546463246,0.34979973297730305,0.7926208651399491,0.8465991316931984,0.9059999999999999,0.6930693069306931,0.9948979591836735,0.8765822784810124,0.1821946169772257,0.4871435167462285,0.6043256997455471,0.5108143025361529,Underserved
Uttar Pradesh,Budaun,3127621.0,524740.0,42.64295450120076,553497.0,53.0,291.0,55.0,10.0,0.0,2.0,78.2,1.6,72.3,73.1,69.5,69.7,99.8,80.7,13.6,55.3,9.304196384408469,1.758525089836652,0.319731834515755,0.0639463669031509,17.69706112089668,0.0016945787229335,0.08157712629929693,0.03469130370975255,0.016919409352987465,0.009105962647008688,0.6976421636615813,0.021361815754339118,0.6475826972010179,0.6107091172214183,0.6950000000000001,0.5728429985855729,0.9965986394557822,0.3892405063291138,0.12836438923395446,0.23130446646070607,0.48600508905852413,0.3745963789980704,Critical
Uttar Pradesh,Bulandshahr,3496143.0,587011.0,58.059295629498,725472.0,198.0,344.0,71.0,10.0,0.0,4.0,87.3,1.8,83.5,86.7,67.3,81.5,100.0,96.3,20.5,52.0,9.839414463309996,2.030809380508749,0.2860294902124999,0.1144117960849999,20.750638632344277,0.0056633839062074,0.08626979947775465,0.04006279205398634,0.015135965548319965,0.016292239762503987,0.8238557558945909,0.024032042723631505,0.7900763358778626,0.8075253256150507,0.6729999999999999,0.7397454031117398,1.0,0.8829113924050631,0.1997929606625259,0.4883952481769071,0.5279898218829516,0.47433900554619257,Underserved
Uttar Pradesh,Chandauli,1952756.0,296804.0,60.15119144429719,446786.0,41725.0,248.0,30.0,4.0,0.0,4.0,98.6,10.1,86.2,85.1,70.6,66.7,97.5,91.9,28.1,48.7,12.6999993854839,1.5362902482440202,0.2048386997658693,0.2048386997658693,22.879765828398423,2.136723686932725,0.11135077238983719,0.030307165872233907,0.01083955189486039,0.02916903084665979,0.9805825242718447,0.13484646194926567,0.8244274809160306,0.784370477568741,0.706,0.5304101838755304,0.957482993197279,0.7436708860759493,0.2784679089026915,0.5232807716496854,0.569974554707379,0.4810120509411992,Underserved
Uttar Pradesh,Chitrakoot,991730.0,168232.0,53.55005898782935,266655.0,366.0,134.0,28.0,6.0,0.0,1.0,95.4,0.2,81.1,78.4,63.7,56.7,97.0,92.0,17.4,46.6,13.511742107226766,2.8233490970324584,0.6050033779355268,0.1008338963225878,26.88786262389965,0.0369052060540671,0.11846795218680714,0.055697619311707816,0.03201526625190324,0.014358746836336502,0.9361997226074896,0.0026702269692923898,0.7595419847328244,0.6874095513748193,0.637,0.3889674681753891,0.9489795918367347,0.7468354430379747,0.16770186335403725,0.41319691392222296,0.5966921119592875,0.4337156308371218,Critical
Uttar Pradesh,Deoria,3100946.0,468346.0,60.47312658782191,468663.0,109894.0,320.0,76.0,16.0,0.0,2.0,96.4,6.9,93.4,91.6,64.2,69.1,99.8,95.3,10.5,33.8,10.31943155411284,2.4508649941018,0.5159715777056421,0.0644964472132052,15.11354922014121,3.5438862850239894,0.09047848265944937,0.04834943917114326,0.027303925963238315,0.00918429408316042,0.9500693481276006,0.09212283044058744,0.9160305343511452,0.8784370477568741,0.642,0.5643564356435643,0.9965986394557822,0.8512658227848102,0.09627329192546584,0.5286495265975613,0.7595419847328244,0.4967107735795471,Underserved
Uttar Pradesh,Etah,1774480.0,290683.0,59.4654208556873,281011.0,140.0,191.0,34.0,4.0,0.0,2.0,80.7,0.8,76.7,80.8,55.5,62.7,99.8,88.0,12.8,55.4,10.763716694468238,1.9160542806906813,0.2254181506694919,0.1127090753347459,15.836244984446148,0.0078896352734322,0.0943738760400543,0.037798960822325416,0.011928564988052838,0.016049772327667817,0.7323162274618586,0.010680907877169559,0.7035623409669212,0.7221418234442838,0.555,0.4738330975954739,0.9965986394557822,0.6202531645569618,0.12008281573498966,0.511844510915932,0.4847328244274809,0.4060798351076636,Critical
Uttar Pradesh,Etawah,1581810.0,277527.0,67.13846795759288,388283.0,169.0,272.0,45.0,10.0,0.0,2.0,99.2,16.4,85.2,88.0,77.7,78.1,99.5,95.7,17.9,57.4,10.50403301343981,1.6994063842776153,0.4182260331550296,0.083971643783554,24.546753402747484,0.0106839633078561,0.09209702723228173,0.03352503944583665,0.022131476109481282,0.01195756207477809,0.9889042995839112,0.21895861148197593,0.811704834605598,0.8263386396526775,0.777,0.6916548797736916,0.9914965986394557,0.8639240506329116,0.17287784679089024,0.6398041649711494,0.45928753180661575,0.5067775041867504,Underserved
Uttar Pradesh,Farrukhabad,1885204.0,314144.0,57.96067693469779,312712.0,230.0,192.0,31.0,8.0,0.0,3.0,78.8,9.1,69.3,74.7,68.5,72.6,99.7,91.8,13.5,56.9,10.184574189318504,1.64438437431705,0.424357257888271,0.1591339717081016,16.587700853594626,0.0122002711642877,0.08929608325323592,0.0324395927443396,0.022455925194302583,0.022660677571233665,0.7059639389736476,0.12149532710280372,0.6094147582697202,0.633863965267728,0.685,0.6138613861386139,0.9948979591836735,0.740506329113924,0.12732919254658384,0.48675063243267697,0.46564885496183206,0.4234389748502877,Critical
Uttar Pradesh,Fatehpur,2632733.0,472238.0,57.43711952560325,651480.0,340.0,321.0,47.0,11.0,0.0,2.0,84.8,4.4,81.4,85.6,55.7,63.1,98.8,76.8,16.8,63.0,12.192653033938496,1.785217110888191,0.4178167706334064,0.0759666855697102,24.745388157477414,0.0129143365468507,0.10690247232312076,0.035217870555046785,0.022109818959993286,0.010817656025126732,0.7891816920943133,0.05874499332443257,0.7633587786259544,0.7916063675832128,0.557,0.4794908062234795,0.9795918367346939,0.2658227848101262,0.16149068322981366,0.4780195215642002,0.38804071246819327,0.39249306630144715,Critical
Uttar Pradesh,Firozabad,2498156.0,414266.0,60.91717250644075,473890.0,2565.0,220.0,71.0,5.0,0.0,3.0,98.1,14.3,80.1,83.3,67.1,69.0,99.4,96.3,13.4,57.1,8.806495671207083,2.8420963302531947,0.20014762889107,0.120088577334642,18.96959197103784,0.1026757336211189,0.07721339704610566,0.05606745535506989,0.010591312151843198,0.01710061341245302,0.9736477115117892,0.19092122830440586,0.7468193384223918,0.7583212735166427,0.6709999999999999,0.562942008486563,0.989795918367347,0.8829113924050631,0.12629399585921325,0.5360546632240506,0.46310432569974547,0.47085230891751223,Critical
